,Unnamed: 0,end,id,start,text,catma_displaycolor,catma_markupauthor,catma_markuptimestamp,tag_type,tag_type_id,Belegung,Art,Bestimmung_Umfeld,text_name,Primary_class,Secondary_class,Anzahl__Beschuldigte_,Geschlecht_Beschuldigter,ID__Beschuldigte_,Rolle__Beschuldigte_,Alter__Betroffene_,Anzahl__Betroffene_,Geschlecht__Betroffene_,ID__Betroffene_,Geschlecht__Beschuldigter_
1811,114,14864,no_annotation_26,11330,"“ bestünden.    (e)  4. Verdachtsfall  Im Zuge der Aufarbeitung der Vorfälle am Collegium Josephinum meldete sich im  Januar 2017 ein ehemaliger Schüler, der Betroffene B.*, bei der Ansprechperson  des Erzbistums Köln für Betroffene von sexuellem Missbrauch und erhob den Vor- wurf des sexuellen Missbrauchs gegen den Beschuldigten. Er gab u.a. an, dass er  im Jahr 1982, als er im Bett gelegen und geschlafen habe, bemerkt habe, wie  jemand seinen Kopf gestreichelt und dann seine Zunge in seinen Mund gescho- ben, ihn geküsst und seinen Penis angefasst und versucht habe, ihn zum Erigieren  zu bringen. Da er noch schlaftrunken gewesen sei, habe er es geschehen lassen.  Als der Beschuldigte seine Hand an sich gezogen habe, damit er dessen Penis  anfasse, habe er seine Hand zurückgezogen. Daraufhin sei der Beschuldigte ge- gangen.   Im Mai 2017 wurde der Beschuldigte zu den Vorwürfen angehört und bestritt diese.  Bereits im März 2017 hatte der Beschuldigte Erzbischof Dr. Woelki aus gesund- heitlichen Gründen um seine Versetzung in den Ruhestand gebeten, die schließ- lich wegen der bekannt gewordenen Vorwürfe früher als geplant erfolgte. Auch von  einer ursprünglich in Aussicht gestellten Ernennung zum Subsidiar wurde abgese- hen. Erzbischof Dr. Woelki untersagte ihm außerdem die öffentliche Ausübung des  priesterlichen Dienstes.  Im September 2017 unterrichtete der Interventionsbeauftragte Offizial Dr. Assen- macher von sämtlichen, bis dahin bekannt gewordenen Vorwürfen gegen den Be- schuldigten. Sowohl der Bericht über das Collegium Josephinum als auch die den  

#######################

Seite 515

  495    stellvertretenden Leiters der Hauptabteilung Seelsorge-Personal, dass er seine  Aktennotiz als „streng vertraulich“ behandelt habe.    (c)  3. Verdachtsfall  Mit Schreiben vom 28.08.1991 brachte der Rechtsanwalt Dr. B. dem Erzbistum  einen Sachverhalt aus demselben Jahr zur Kenntnis. Der Beschuldigte soll danach  einen 16-jährigen Messdiener – hierbei soll es sich einem späteren Gespräch zu- folge um den Betroffenen C. gehandelt haben – in den Urlaub eingeladen und dort  mit ihm in einem Bett geschlafen und sich wiederholt nackt gezeigt haben. Später  soll es gemeinsame Saunabesuche gegeben haben. Die Geschehnisse in der Fol- gezeit wurden wie folgt beschrieben, wobei der Name des Betroffenen C. nicht  offenbart wurde:  „Beim Fernsehen begann er, zunächst die Hand des Jungen zu streicheln  und liebkoste seinen Oberkörper in der Art, wie ein Mann sich einer Frau zu  nähern pflegt. Schließlich ließ er seine Hand von oben in die Hose des Jun- gen gleiten und faßte sein Glied an. Gleichzeitig legte er eine Hand des  Jungen auf seine eigene Hose über das Glied. Weiter passierte bei diesem  Vorfall, der etwa 20 - 30 Sekunden gedauert haben mag, nichts. […]  Etwa eine Woche später (2. Hälfte Juni) hatte ihn [der Beschuldigte] wiede- rum unter Vorwänden zu sich nach Hause gebeten. Beim Gespräch, bei  welchem beide auf dem Sofa saßen, umarmte er den Jungen, liebkoste ihn,  küßte ihn auf den Mund und ergriff in der gleichen Weise wie beim ersten  Mal wieder sein Glied, welches er hin- und herbewegte. Außerdem führte  er die Hand des Jungen an sein eigenes entblößtes Glied und bewog ihn,  es hin- und herzubewegen. Es kam bei dem Pfarrer zur Ejakulation.“  Herr Rechtsanwalt Dr. B. wies darauf hin, dass der Junge aufgrund der geschil- derten Vorfälle „wochenlang tief verstört“ gewesen sei und den Kontakt zum Be- schuldigten gemieden habe. Ferner bemerkte er, dass es vor einigen Jahren ",,,,,,,,,Köln,,,,,,,,,,,
1812,115,15286,no_annotation_27,14868,"  

#######################

Seite 560

  540    handelt es sich hinsichtlich der Verdachtsfälle 1 und 2 um jeweils einen Verstoß  gegen die Pflicht zur Opferfürsorge sowie darüber hinaus einen Verstoß gegen die  Aufklärungspflicht. Dem Leiter der Hauptabteilung Seelsorge-Personal Dr. Heße  ist ferner ein Verstoß gegen die Aufklärungspflicht vorzuwerfen.    s)  Aktenvorgang 19  (1)  Sachverhalt auf Aktengrundlage  ",,,,,,,,,Köln,,,,,,,,,,,
1813,116,15289,K-4,15286,Im ,-399266.0,Mhuerten,2025-06-05T13:23:27.603+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Köln,Relevante Textstelle,,,,,,,,,,
1814,117,15294,no_annotation_28,15289,Jahr ,,,,,,,,,Köln,,,,,,,,,,,
1815,118,15298,CATMA_9C1259E7-47E6-4F74-B69C-E99BD5C7B02F,15294,2007,-4884623.0,Mhuerten,2025-06-03T13:25:56.632+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,,,,,,,,,,
1816,119,15317,no_annotation_29,15298, meldete sich eine ,,,,,,,,,Köln,,,,,,,,,,,
1817,120,15338,CATMA_AE6026CD-A6DC-44B6-9DA0-D0F7BB89B978,15317,im Jahr 1977 geborene,-13717392.0,Mhuerten,2025-06-04T14:00:57.501+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1818,121,15338,CATMA_73DA75E6-7392-4FAE-8E5E-64B5DCD33254,15317,im Jahr 1977 geborene,-4314639.0,Mhuerten,2025-06-04T14:01:55.704+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1819,122,15339,no_annotation_30,15338, ,,,,,,,,,Köln,,,,,,,,,,,
1820,123,15349,CATMA_67030E1A-712B-4D1C-AA5E-556A879D2A5E,15339,Betroffene,-13288961.0,Mhuerten,2025-06-03T13:27:54.912+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),,,,,,,,,,
1821,124,15537,no_annotation_31,15349,". In mehreren  Gesprächen mit einer Mitarbeiterin des Arbeitsstabs sexueller Missbrauch sowie  in einem Gespräch mit dem Leiter der Hauptabteilung Seelsorge-Personal Dr.  Heße gab sie an, ",,,,,,,,,Köln,,,,,,,,,,,
1822,125,15557,CATMA_F031A957-EABD-4A32-8586-D75857575F65,15537,in den 1990er-Jahren,-1617703.0,Mhuerten,2025-06-03T13:28:13.523+0200,Tat,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,,,,Köln,Zeit,,,,,,,,,,
1823,126,15591,CATMA_E4F41DCD-5FB9-4EDF-8AEE-40BBB9BBDBB9,15557, im Alter von ca. 14 bis 17 Jahren,-13717392.0,Mhuerten,2025-06-04T14:00:57.501+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1824,127,15591,CATMA_3C0501D0-1CFD-4D4B-A232-720375171A5B,15559,m Alter von ca. 14 bis 17 Jahren,-4314639.0,Mhuerten,2025-06-04T14:01:55.704+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1825,128,15601,no_annotation_32,15591, von dem  ,,,,,,,,,Köln,,,,,,,,,,,
1826,129,15614,CATMA_D071D48F-34A8-44F2-976C-7169CA4593EA,15601,Beschuldigten,-7143428.0,Mhuerten,2025-06-03T13:29:20.505+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,,,,,,,,,,
1827,130,15626,CATMA_9EB9467F-73F5-430D-8312-DB34398B7814,15614, missbraucht,-13101205.0,Mhuerten,2025-07-04T23:52:22.525+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Köln,Tatbeschreibung,sexuell,,,,,,,,,
1828,131,15671,no_annotation_33,15626, worden zu sein. Die Altersangaben variieren;,,,,,,,,,Köln,,,,,,,,,,,
1829,132,15764,CATMA_AF9513C5-3123-4DCA-8701-FA675C1FAA56,15671," teilweise  ist dokumentiert, die ersten Übergriffe hätten bereits im 12. Lebensjahr begonnen",-4314639.0,Mhuerten,2025-06-05T16:46:48.905+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,implizit,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1830,133,15764,CATMA_0CA8F6EE-0CAA-4DE0-A1F1-96E50AE29950,15672,"teilweise  ist dokumentiert, die ersten Übergriffe hätten bereits im 12. Lebensjahr begonnen",-13717392.0,Mhuerten,2025-06-05T16:47:08.569+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,implizit,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1831,134,15767,no_annotation_34,15764,",  ",,,,,,,,,Köln,,,,,,,,,,,
1832,135,15819,CATMA_E5BF9126-F59D-46A1-8C3D-819B419D5388,15767,mehrheitlich ist jedoch ein Alter von über 14 Jahren,-13717392.0,Mhuerten,2025-06-04T14:00:57.501+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1833,136,15820,CATMA_49F2CF0B-D300-4F9B-A82B-C1D0865A49C5,15767,mehrheitlich ist jedoch ein Alter von über 14 Jahren ,-4314639.0,Mhuerten,2025-06-04T14:01:55.704+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1834,137,15939,no_annotation_35,15820,festgehalten.   Später erstattete die Betroffene auch Strafanzeige und schilderte die Gescheh- nisse darin wie folgt:  ,,,,,,,,,Köln,,,,,,,,,,,
1835,138,16729,CATMA_6DBD22D5-1B20-461A-AE64-4909759865B1,15939,"„Während einer Beichte erzählte ich dem Beschuldigten, dass es mir nicht  so gut gehe, weil meine Mutter Alkoholikerin sei und es deshalb Probleme  in der Familie gebe. Er tröstete mich zunächst sehr nett und ich baute Ver- trauen zu ihm auf. Einige Zeit später machte er mir ein Geschenk und Kom- plimente. Anfangs umarmte er mich nur oder gab mir Küsse ins Gesicht. Ich  habe ihn dann öfter angerufen, wenn meine Mutter wieder getrunken hatte  und es mir schlecht ging.  Er hat mich dann zu Hause abgeholt und mit zu ihm nach Hause genom- men. Dort haben wir erstmal über die Situation gesprochen und er hat mich  durch Umarmungen getröstet. Die Umarmungen wurden dann jedoch im- mer intensiver, bis er anfing mir mit den Händen unter mein T-Shirt zu ge- hen und mich dort zu berühren.  
",-15895942.0,Mhuerten,2025-06-03T13:30:54.947+0200,Betroffene,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,direkt,,,Köln,Zitat,,,,,,,,,,
1836,139,16582,CATMA_EE12AC09-8831-4735-A5C6-0856AB125C77,15941,"ährend einer Beichte erzählte ich dem Beschuldigten, dass es mir nicht  so gut gehe, weil meine Mutter Alkoholikerin sei und es deshalb Probleme  in der Familie gebe. Er tröstete mich zunächst sehr nett und ich baute Ver- trauen zu ihm auf. Einige Zeit später machte er mir ein Geschenk und Kom- plimente. Anfangs umarmte er mich nur oder gab mir Küsse ins Gesicht. Ich  habe ihn dann öfter angerufen, wenn meine Mutter wieder getrunken hatte  und es mir schlecht ging.  Er hat mich dann zu Hause abgeholt und mit zu ihm nach Hause genom- men. Dort haben wir erstmal über die Situation gesprochen und er hat mich  durch Umarmungen getröstet.",-10530760.0,Mhuerten,2025-06-03T13:32:45.387+0200,Anbahnung,CATMA_48E36190-A8C4-470D-8A64-D9D1D5E52BA2,,,,Köln,Handeln der Beschuldigten,,,,,,,,,,
1837,140,15992,CATMA_2E8EA3C2-EC5B-469D-9071-BF72C20579A9,15979,Beschuldigten,-7143428.0,Mhuerten,2025-06-03T13:32:02.566+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,,,,,,,,,,
1838,141,16729,CATMA_5DEA774D-BFD2-48B5-88E9-2A4FFEA759EB,16583,"Die Umarmungen wurden dann jedoch im- mer intensiver, bis er anfing mir mit den Händen unter mein T-Shirt zu ge- hen und mich dort zu berühren.  
",-2315556.0,Mhuerten,2025-06-03T13:32:58.500+0200,Durchführung,CATMA_9431700E-21CF-4D15-9ACD-B1EB0743B76A,,,,Köln,Handeln der Beschuldigten,,,,,,,,,,
1839,142,16729,CATMA_0508FA06-91F9-485C-ABFF-C9BA681EE079,16584,"ie Umarmungen wurden dann jedoch im- mer intensiver, bis er anfing mir mit den Händen unter mein T-Shirt zu ge- hen und mich dort zu berühren.  
",-7797647.0,Mhuerten,2025-06-03T13:33:11.352+0200,Berührungen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,,,,Köln,Tatbeschreibung,sexuell,,,,,,,,,
1840,143,16775,no_annotation_36,16729,"
#######################

Seite 561

  541    ",,,,,,,,,Köln,,,,,,,,,,,
1841,144,17285,CATMA_495B9F04-A598-440E-AFAB-BB39E57EFAB2,16775,"Von Treffen zu Treffen bekamen seine sexuellen Handlungen immer eine  Steigerung. Diese Treffen fanden vier Jahre lang statt. Anfangs berührte er  mich nur, dann fing er an uns beide auszuziehen. Er führte meine Hand zu  seinem Geschlecht und ich musste ihn dann befriedigen.  Er berührte meinen Körper mit seinem Penis und rieb diesen über meinen  Körper. Des Weiteren drang er mit seinen Fingern in meine Scheide ein. Im  vierten Jahr ging er dann soweit, dass er mit seinem Penis in mich einge- drungen ist.",-2315556.0,Mhuerten,2025-06-03T13:34:22.873+0200,Durchführung,CATMA_9431700E-21CF-4D15-9ACD-B1EB0743B76A,,,,Köln,Handeln der Beschuldigten,,,,,,,,,,
1842,145,17286,CATMA_87391BAA-9B6F-4705-A348-40E86FCEE380,16776,"on Treffen zu Treffen bekamen seine sexuellen Handlungen immer eine  Steigerung. Diese Treffen fanden vier Jahre lang statt. Anfangs berührte er  mich nur, dann fing er an uns beide auszuziehen. Er führte meine Hand zu  seinem Geschlecht und ich musste ihn dann befriedigen.  Er berührte meinen Körper mit seinem Penis und rieb diesen über meinen  Körper. Des Weiteren drang er mit seinen Fingern in meine Scheide ein. Im  vierten Jahr ging er dann soweit, dass er mit seinem Penis in mich einge- drungen ist. ",-15895942.0,Mhuerten,2025-06-05T13:42:07.952+0200,Betroffene,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,direkt,,,Köln,Zitat,,,,,,,,,,
1843,146,17291,no_annotation_37,17286, […] ,,,,,,,,,Köln,,,,,,,,,,,
1844,147,17411,CATMA_3C56D9FE-5EF4-4F2E-B4EE-34C990DB15BF,17291," Zum Schluss habe ich mich dagegen gewehrt. Ich habe ihm gesagt, dass  ich das nicht mehr möchte und das aufhören müsse.",-8577267.0,Mhuerten,2025-06-05T13:39:01.160+0200,Abwehr,CATMA_F8DD2F8A-7D68-4E27-A307-A9075DA5D7A5,,,,Köln,Handeln der Betroffenen,,,,,,,,,,
1845,148,17412,CATMA_C260DA3A-3512-4458-923C-3A98A6AF81C5,17292,"Zum Schluss habe ich mich dagegen gewehrt. Ich habe ihm gesagt, dass  ich das nicht mehr möchte und das aufhören müsse. ",-15895942.0,Mhuerten,2025-06-05T13:41:43.484+0200,Betroffene,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,direkt,,,Köln,Zitat,,,,,,,,,,
1846,149,17524,CATMA_E7D0D15D-79BE-4D41-9FE1-367F7C2B4235,17412,"Er erklärte mir, dass  er mich liebe und mir eh niemand glauben würde, weil ich ja verliebt in ihn  gewesen sei.",-11954305.0,Mhuerten,2025-06-05T13:41:21.519+0200,Beschuldigte,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,indirekt,,,Köln,Zitat,,,,,,,,,,
1847,150,17522,CATMA_94C2E741-1D2E-4C15-929E-18FC30825ED7,17412,"Er erklärte mir, dass  er mich liebe und mir eh niemand glauben würde, weil ich ja verliebt in ihn  gewesen se",-16039255.0,Mhuerten,2025-06-04T13:36:56.198+0200,Liebesbeziehung,CATMA_B1F08B14-5504-41F4-AFCF-E502CDB2EA9D,,,,Köln,Framing der Taten,Verhältnis,,,,,,,,,
1848,151,17524,CATMA_655C21E6-6742-459D-9DFF-8B1A402F2498,17413,"r erklärte mir, dass  er mich liebe und mir eh niemand glauben würde, weil ich ja verliebt in ihn  gewesen sei.",-15389907.0,Mhuerten,2025-06-03T13:34:40.095+0200,Vertuschung,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,,,,Köln,Handeln der Beschuldigten,,,,,,,,,,
1849,152,17481,CATMA_94D2D3DA-3CA2-4CE7-91BA-2818269B76A8,17449,und mir eh niemand glauben würde,-13316080.0,Mhuerten,2025-06-03T13:35:29.379+0200,Unglaubwürdigkeit,CATMA_22A150A3-F02C-4395-AFD4-CAF77A53C884,,,,Köln,Stereotype und Motive,,,,,,,,,,
1850,153,17525,no_annotation_38,17524, ,,,,,,,,,Köln,,,,,,,,,,,
1851,154,17800,CATMA_E2056ADD-88C0-48E7-833E-CCE9DBD418B9,17525," Innerhalb der vier Jahre wurde er zwei Mal versetzt. Während seiner Ver- setzungen trafen wir uns jedoch weiterhin. Er holte mich zu Hause ab, oder  schenkte mir Zugtickets, damit ich ihn besuchen konnte. Nachdem er dann  noch mal versetzt wurde, habe ich das Ganze beendet.",-15895942.0,Mhuerten,2025-06-05T13:43:25.305+0200,Betroffene,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,direkt,,,Köln,Zitat,,,,,,,,,,
1852,155,17730,CATMA_3B765D62-E309-4EE6-85F6-F5B2158BD6B3,17579,"Während seiner Ver- setzungen trafen wir uns jedoch weiterhin. Er holte mich zu Hause ab, oder  schenkte mir Zugtickets, damit ich ihn besuchen konnte.",-2315556.0,Mhuerten,2025-06-03T13:35:55.315+0200,Durchführung,CATMA_9431700E-21CF-4D15-9ACD-B1EB0743B76A,,,,Köln,Handeln der Beschuldigten,,,,,,,,,,
1853,156,17807,no_annotation_39,17800,“  Die ,,,,,,,,,Köln,,,,,,,,,,,
1854,157,17817,CATMA_BCA29870-B137-4089-93FF-39B20E68031F,17807,Betroffene,-13288961.0,Mhuerten,2025-05-23T11:27:01.594+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),,,,,,,,,,
1855,158,17878,no_annotation_40,17817," deutete auch an, er habe sich auch mindestens einer anderen ",,,,,,,,,Köln,,,,,,,,,,,
1856,159,17884,CATMA_606FA548-906F-4DEF-9515-B4E67AE8A110,17878,Frau  ,-13717392.0,Mhuerten,2025-06-05T16:48:20.762+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,implizit,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1857,160,17882,CATMA_F5B5768A-2DCF-4D99-90FB-ED861CF65630,17878,Frau,-13288961.0,Mhuerten,2025-05-23T11:30:54.995+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),,,,,,,,,,
1858,161,17884,CATMA_0B825CD8-E32C-4515-9957-93AE99ABDFA9,17878,Frau  ,-4314639.0,Mhuerten,2025-06-05T16:48:12.900+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,implizit,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1859,162,17909,no_annotation_41,17884,gegenüber so verhalten.  ,,,,,,,,,Köln,,,,,,,,,,,
1860,163,18079,CATMA_50B01B99-1CC1-486E-B523-93F796D911D1,17909,Am 21.05.2007 wurde der Beschuldigte durch den Leiter der Hauptabteilung Seel- sorge-Personal Dr. Heße und Generalvikar Dr. Schwaderlapp mit den Vorwürfen  konfrontiert. ,-157253.0,Mhuerten,2025-07-10T15:33:08.163+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen,,,,,,,,,
1861,164,17922,CATMA_42C77C6D-7E6B-42A5-97D2-CB324BF8E898,17912,21.05.2007,-12791831.0,Mhuerten,2025-06-03T13:38:13.307+0200,Reaktion,CATMA_CF1496D6-1684-4085-B5F6-57DC2B91426C,,,,Köln,Zeit,,,,,,,,,,
1862,165,17946,CATMA_969E15A8-730F-403D-B442-575F27AA1B3A,17933,Beschuldigte ,-7143428.0,Mhuerten,2025-05-21T15:20:19.339+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,,,,,,,,,,
1863,166,18107,no_annotation_42,18079,Zu diesem Zeitpunkt war der ,,,,,,,,,Köln,,,,,,,,,,,
1864,167,18119,CATMA_E68A506A-4FA4-4739-BDE0-F75B622BC922,18107,Beschuldigte,-7143428.0,Mhuerten,2025-05-23T11:37:22.171+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,,,,,,,,,,
1865,168,18209,no_annotation_43,18119," bereits seit dem Jahr 1994  in der Krankenhausseelsorge tätig. Er räumte ein, dass es zu ",,,,,,,,,Köln,,,,,,,,,,,
1866,169,18228,CATMA_280E28A0-2D72-442D-B7AC-4CE5983D49CB,18209,intimen Berührungen,-7797647.0,Mhuerten,2025-05-21T15:25:18.531+0200,Berührungen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,,,,Köln,Tatbeschreibung,sexuell,,,,,,,,,
1867,170,18244,no_annotation_44,18228,  gekommen sei; ,,,,,,,,,Köln,,,,,,,,,,,
1868,171,18325,CATMA_51CFBD30-135F-4CEE-84E9-47B34DE40EAC,18244,die Betroffene und er seien etwa ein halbes Jahr in 1993 ein Lie- bespaar gewesen,-16039255.0,Mhuerten,2025-06-05T13:33:25.446+0200,Liebesbeziehung,CATMA_B1F08B14-5504-41F4-AFCF-E502CDB2EA9D,,,,Köln,Framing der Taten,Verhältnis,,,,,,,,,
1869,172,18258,CATMA_C1FC7DA0-E030-45E2-B60F-A9C15A6FABBA,18248,Betroffene,-13288961.0,Mhuerten,2025-05-23T11:37:49.982+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),,,,,,,,,,
1870,173,18300,CATMA_1BE737E9-F965-468C-8335-7FF399DCBE78,18296,1993,-1617703.0,Mhuerten,2025-06-03T13:38:46.366+0200,Tat,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,,,,Köln,Zeit,,,,,,,,,,
1871,174,18326,no_annotation_45,18325,.,,,,,,,,,Köln,,,,,,,,,,,
1872,175,18364,CATMA_AC6F676C-A457-46A1-9045-EB4BFB57D989,18326, Er gibt ihr Alter mit 16-18 Jahren an,-13717392.0,Mhuerten,2025-06-05T13:35:57.379+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,implizit,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1873,176,18364,CATMA_D6FE9028-A0B4-47EC-B2B8-DF392344E269,18327,Er gibt ihr Alter mit 16-18 Jahren an,-4314639.0,Mhuerten,2025-06-05T13:35:41.026+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,implizit,,,Köln,Alter (Betroffene),minderjährig,,,,,,,,,
1874,177,18366,CATMA_F7A8CF9C-BFC5-490A-8745-1566DFF33C7E,18327,Er gibt ihr Alter mit 16-18 Jahren an. ,-15389907.0,Mhuerten,2025-06-03T14:27:38.904+0200,Vertuschung,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,,,,Köln,Handeln der Beschuldigten,,,,,,,,,,
1875,178,18339,CATMA_8F9998FF-C2F5-4DBC-86F7-E36B86701C14,18335,ihr ,-13288961.0,Mhuerten,2025-05-28T09:47:58.307+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),,,,,,,,,,
1876,179,18367,no_annotation_46,18366,E,,,,,,,,,Köln,,,,,,,,,,,
1877,180,18417,CATMA_39E5C3C2-CFBC-473E-A4F5-AB0989E00E1C,18367,s sei jedoch nie zum  Geschlechtsverkehr gekommen.,-15389907.0,Mhuerten,2025-06-03T13:40:35.618+0200,Vertuschung,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,,,,Köln,Handeln der Beschuldigten,,,,,,,,,,
1878,181,18419,no_annotation_47,18417,  ,,,,,,,,,Köln,,,,,,,,,,,
1879,182,18577,CATMA_3DDC7816-2E23-4123-B525-7A35D8AA9282,18419," Erzbischof Dr. Meisner entschied noch im selben Monat, dass eine Beurlaubung  des Beschuldigten bis zu einer abschließenden Begutachtung nicht notwendig sei.",-2587561.0,Mhuerten,2025-07-10T15:33:29.959+0200,keine Konsequenzen,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen,,,,,,,,,
1880,183,18578,CATMA_2FA953A8-0823-46BE-8992-FC3B6FF4E892,18420,"Erzbischof Dr. Meisner entschied noch im selben Monat, dass eine Beurlaubung  des Beschuldigten bis zu einer abschließenden Begutachtung nicht notwendig sei. ",-157253.0,Mhuerten,2025-07-10T15:33:24.106+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen,,,,,,,,,
1881,184,18626,no_annotation_48,18578," 

#######################

Seite 562

  542    ",,,,,,,,,Köln,,,,,,,,,,,
1882,185,19993,CATMA_8739AC83-4908-46AD-BE95-310197A73065,18626,"Dies stützte er auf die Einschätzung von Herrn Prof. Dr. Leygraf, Facharzt für Psy- chiatrie und Psychotherapie, der keine akute Rückfallgefahr sah.  In der Sitzung des Geistlichen Rates vom 08.06.2007 wurde der Fall des Beschul- digten unter „Dringende Themen“ besprochen und festgehalten, dass Prof. Leygraf  über den Beschuldigten „wg. dessen sexuellen Missbrauchs eine Prognose be- züglich der Möglichkeit eines zukünftig weiteren Einsatzes erstellen“ wird.  Am 23.11.2007 erstatte Prof. Dr. Leygraf sein Gutachten. Er kam zu dem Ergebnis,  dass keine Bedenken gegen einen weiteren Einsatz des Beschuldigten in der  Krankenhausseelsorge bestünden.   Im Dezember sandte Offizial Dr. Assenmacher eine E-Mail an den Leiter der  Hauptabteilung Seelsorge-Personal Dr. Heße mit dem Inhalt:  „Wir müssen klären, wann die Sache [des Beschuldigten] begonnen hat und  wann die Frau 18 Jahre alt wurde, denn allem Anschein nach liegt doch ein  Mißbrauch vor, d.h. wir müssen die Sache nach Rom melden, wenn sie  nicht verjährt ist.“  Daraufhin verfasste Dr. Heße eine E-Mail an eine Bürokraft seiner Abteilung:  „Bitte prüfen Sie anhand der Unterlagen […], wann die Sache [des Beschul- digten] begonnen hat und wann die Frau 18 Jahre alt wurde, denn allem  Anschein nach liegt doch ein Mißbrauch vor, d.h. wir müssen die Sache  nach Rom melden, wenn sie nicht verjährt ist.“",-157253.0,Mhuerten,2025-07-10T15:33:55.760+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen,,,,,,,,,
1883,186,18862,CATMA_CFBD34A7-0747-45D4-8A4D-ED474E017727,18843,des Beschul- digten,-7143428.0,Mhuerten,2025-05-23T11:51:47.288+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,,,,,,,,,,
