,start,end,id,text,tag_type_id,tag_type,catma_markupauthor,catma_markuptimestamp,catma_displaycolor,Belegung,Art,Bestimmung_Umfeld
1650,56241,56322,CATMA_7BF1AF19-7821-49E2-92BD-84744D1A0B95,Einsatzort (heute auf dem Gebiet der  Diözese Bozen-Brixen) nicht mehr aufhalten ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-10T16:04:30.987+0200,-9403721,,,
1651,56322,56328,CATMA_2FF73F30-8DC3-477B-B839-0B0233897CD0,könne.,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T16:04:04.807+0200,-157253,,,
1652,56322,56328,CATMA_7BF1AF19-7821-49E2-92BD-84744D1A0B95,könne.,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-10T16:04:30.987+0200,-9403721,,,
1653,56328,56402,CATMA_2FF73F30-8DC3-477B-B839-0B0233897CD0, Zwei Jahre nach seiner  anschließenden Verbringung in ein Kloster war er ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T16:04:04.807+0200,-157253,,,
1654,56402,56480,CATMA_2FF73F30-8DC3-477B-B839-0B0233897CD0,wieder als Kooperator in  einer Gemeinde seiner Inkardinationsdiözese auf dem ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T16:04:04.807+0200,-157253,,,
1655,56480,56528,CATMA_2FF73F30-8DC3-477B-B839-0B0233897CD0,heutigen Gebiet der  Diözese Bozen-Brixen tätig.,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T16:04:04.807+0200,-157253,,,
1656,56528,56529,no_annotation_138, ,,,,,,,,
1657,56529,56561,CATMA_FC4C83A9-44B0-4295-9673-0CB91717D41E,Auch während dieser Zeit wurden ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:04:53.886+0200,-3046417,,,beruflich
1658,56561,56644,CATMA_FC4C83A9-44B0-4295-9673-0CB91717D41E,seitens des für  ihn zuständigen Pfarrers Bedenken hinsichtlich seines Umgangs mit ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:04:53.886+0200,-3046417,,,beruflich
1659,56644,56664,CATMA_FC4C83A9-44B0-4295-9673-0CB91717D41E,Mäd- chen geäußert. ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:04:53.886+0200,-3046417,,,beruflich
1660,56664,56896,no_annotation_139,Auch nach der Verlegung des Bischofssitzes der Diözese  Brixen nach Bozen und der in diesem Zusammenhang erfolgten Errichtung  der Diözese Bozen-Brixen übte er noch weitere vier Jahre auf deren Gebiet  seelsorgliche Tätigkeiten aus.,,,,,,,,
1661,56896,56964,CATMA_344B3FB1-2B7A-4632-A904-FDE22AFC829E, In dieser Zeit beschwerten sich die Gemeinde- mitglieder einer der ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:05:34.311+0200,-3046417,,,privat
1662,56964,57047,CATMA_344B3FB1-2B7A-4632-A904-FDE22AFC829E,durch den Priester betreuten Pfarreien beim bischöfli- chen Ordinariat der Diözese ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:05:34.311+0200,-3046417,,,privat
1663,57047,57061,CATMA_344B3FB1-2B7A-4632-A904-FDE22AFC829E,"Bozen-Brixen, ",CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:05:34.311+0200,-3046417,,,privat
1664,57061,57086,CATMA_344B3FB1-2B7A-4632-A904-FDE22AFC829E,dass der Priester seinen ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:05:34.311+0200,-3046417,,,privat
1665,57061,57086,CATMA_4A1DD235-62E9-47D2-882C-131170C0D985,dass der Priester seinen ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-10T16:06:52.640+0200,-13101205,,,
1666,57086,57127,CATMA_344B3FB1-2B7A-4632-A904-FDE22AFC829E,„Hang  zum weiblichen Geschlecht einfach ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:05:34.311+0200,-3046417,,,privat
1667,57086,57127,CATMA_1BDD3B7C-1D3D-4C2E-9FEE-F91492BD0047,„Hang  zum weiblichen Geschlecht einfach ,CATMA_165C9AC8-DA45-4732-9277-16169489C0B3,durch Frau,Mhuerten,2025-07-10T16:06:08.813+0200,-11542645,,,
1668,57086,57127,CATMA_E0422C34-57A4-4A64-82D1-EEC89CBD93F4,„Hang  zum weiblichen Geschlecht einfach ,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-07-10T16:05:52.088+0200,-3237659,direkt,,
1669,57086,57127,CATMA_4A1DD235-62E9-47D2-882C-131170C0D985,„Hang  zum weiblichen Geschlecht einfach ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-10T16:06:52.640+0200,-13101205,,,
1670,57127,57143,CATMA_344B3FB1-2B7A-4632-A904-FDE22AFC829E,nicht verbergen“,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:05:34.311+0200,-3046417,,,privat
1671,57127,57143,CATMA_1BDD3B7C-1D3D-4C2E-9FEE-F91492BD0047,nicht verbergen“,CATMA_165C9AC8-DA45-4732-9277-16169489C0B3,durch Frau,Mhuerten,2025-07-10T16:06:08.813+0200,-11542645,,,
1672,57127,57143,CATMA_E0422C34-57A4-4A64-82D1-EEC89CBD93F4,nicht verbergen“,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-07-10T16:05:52.088+0200,-3237659,direkt,,
1673,57127,57143,CATMA_4A1DD235-62E9-47D2-882C-131170C0D985,nicht verbergen“,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-10T16:06:52.640+0200,-13101205,,,
1674,57143,57149,CATMA_344B3FB1-2B7A-4632-A904-FDE22AFC829E, könne,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:05:34.311+0200,-3046417,,,privat
1675,57143,57149,CATMA_4A1DD235-62E9-47D2-882C-131170C0D985, könne,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-10T16:06:52.640+0200,-13101205,,,
1676,57149,57150,CATMA_344B3FB1-2B7A-4632-A904-FDE22AFC829E,.,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-10T16:05:34.311+0200,-3046417,,,privat
1677,57150,57175,no_annotation_140, Der Priester  wechselte ,,,,,,,,
1678,57175,57196,CATMA_E7183785-E0A6-4C0C-B394-26515CAF7B77,Ende der 1960er Jahre,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,Tat,Mhuerten,2025-07-10T16:08:56.389+0200,-1617703,,,
1679,57196,57346,no_annotation_141," in eine ausländische Diözese, wo er bis zu  seinem Tode verblieb. In der ausländischen Diözese kam es unmittelbar nach  der Ankunft des Priesters zu ",,,,,,,,
1680,57346,57367,CATMA_913CA787-B1E2-4C49-BAE7-41E361781C43,Missbrauchshandlungen,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-10T16:07:19.756+0200,-13101205,,,
1681,57346,57367,CATMA_A9957ACA-4798-443F-8C6A-76F9251CF4AA,Missbrauchshandlungen,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,Missbrauch,Mhuerten,2025-07-10T16:07:49.584+0200,-13239067,,,
1682,57367,57368,CATMA_913CA787-B1E2-4C49-BAE7-41E361781C43, ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-10T16:07:19.756+0200,-13101205,,,
1683,57368,57377,CATMA_913CA787-B1E2-4C49-BAE7-41E361781C43,an einem ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-10T16:07:19.756+0200,-13101205,,,
1684,57377,57397,CATMA_913CA787-B1E2-4C49-BAE7-41E361781C43,11- bis 12jäh- rigen,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-10T16:07:19.756+0200,-13101205,,,
1685,57377,57397,CATMA_2967FF6F-D05F-4BCA-8B1D-37CF714B6BE2,11- bis 12jäh- rigen,CATMA_70B3E1DF-DA17-41A4-8685-442F3D31BDAE,U14,Mhuerten,2025-07-10T16:08:04.805+0200,-2595222,,,
1686,57397,57405,CATMA_913CA787-B1E2-4C49-BAE7-41E361781C43, Mädchen,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-10T16:07:19.756+0200,-13101205,,,
1687,57397,57405,CATMA_76C788C3-E9FA-490D-9DA1-8886F12FDF2A, Mädchen,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-07-10T16:08:18.696+0200,-13288961,,,
1688,57397,57405,CATMA_2967FF6F-D05F-4BCA-8B1D-37CF714B6BE2, Mädchen,CATMA_70B3E1DF-DA17-41A4-8685-442F3D31BDAE,U14,Mhuerten,2025-07-10T16:08:04.805+0200,-2595222,,,
1689,57405,57406,no_annotation_142,",",,,,,,,,
1690,57406,57451,CATMA_EBD8C87A-9282-4E93-B85B-EAD0F0DF1C01, die der Priester Jahrzehnte später einräumte,CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,Geständnis,Mhuerten,2025-07-10T16:08:41.964+0200,-11832550,,,
1691,57451,57453,no_annotation_143,. ,,,,,,,,
1692,57453,57478,CATMA_9B20F921-8792-47BF-A416-47E325EBD083,Anfang der  2020er Jahre ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-10T16:09:21.896+0200,-5775611,,,
1693,57453,57478,CATMA_88EA2156-DEE6-402D-8F22-2D5B266342EE,Anfang der  2020er Jahre ,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,Meldung,Mhuerten,2025-07-10T16:09:54.871+0200,-4884623,,,
1694,57478,57535,CATMA_9B20F921-8792-47BF-A416-47E325EBD083,meldete eine Betroffene bei der Ombudsstelle der Diözese ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-10T16:09:21.896+0200,-5775611,,,
1695,57535,57550,CATMA_9B20F921-8792-47BF-A416-47E325EBD083,Bo- zen-Brixen ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-10T16:09:21.896+0200,-5775611,,,
1696,57550,57580,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09,durch den Priester erlittenen ,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1697,57550,57580,CATMA_9B20F921-8792-47BF-A416-47E325EBD083,durch den Priester erlittenen ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-10T16:09:21.896+0200,-5775611,,,
1698,57580,57591,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09,Missbrauch ,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1699,57580,57591,CATMA_F76B87C4-2FDE-4DD9-AB01-4F0CF9CDF90A,Missbrauch ,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,Missbrauch,Mhuerten,2025-07-10T16:10:05.746+0200,-13239067,,,
1700,57580,57591,CATMA_9B20F921-8792-47BF-A416-47E325EBD083,Missbrauch ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-10T16:09:21.896+0200,-5775611,,,
1701,57591,57599,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09,während ,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1702,57591,57599,CATMA_9B20F921-8792-47BF-A416-47E325EBD083,während ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-10T16:09:21.896+0200,-5775611,,,
1703,57599,57616,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09,ihrer Schulzeit. ,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1704,57599,57616,CATMA_9B20F921-8792-47BF-A416-47E325EBD083,ihrer Schulzeit. ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-10T16:09:21.896+0200,-5775611,,,
1705,57616,57635,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09, Der Priester habe ,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1706,57635,57676,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09,sie und andere minderjährige Schulmädchen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1707,57635,57676,CATMA_93D2477D-F1A1-4B4E-B760-93A9790C537B,sie und andere minderjährige Schulmädchen,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-07-10T16:19:58.669+0200,-14472051,,,
1708,57635,57676,CATMA_8C14AB2E-10CC-47AE-A7A0-F7EBF715646E,sie und andere minderjährige Schulmädchen,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-07-10T16:19:29.678+0200,-13288961,,,
1709,57676,57677,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09, ,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1710,57677,57690,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09,in den 1960er,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1711,57677,57690,CATMA_AFF31B37-80DE-4165-B2EF-645154BC21FC,in den 1960er,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,Tat,Mhuerten,2025-07-10T16:13:15.485+0200,-1617703,,,
1712,57690,57698,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09,  Jahren,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1713,57690,57698,CATMA_AFF31B37-80DE-4165-B2EF-645154BC21FC,  Jahren,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,Tat,Mhuerten,2025-07-10T16:13:15.485+0200,-1617703,,,
1714,57698,57769,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09, mit dem Auto nach Hause gefahren und dabei an den Geschlechtstei- len ,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1715,57769,57776,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09,berührt,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1716,57769,57776,,berührt,CATMA_F652635C-A0CC-4F61-A2B4-D163F685F0FF,End,Mhuerten,2025-07-10T15:58:00.987+0200,-9667700,,,
1717,57776,57777,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09,.,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-10T16:12:52.261+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,
1718,57777,57874,no_annotation_144,"      

#######################

Seite 485

Westpfahl   Spilker   Wastl  München  - 474 -    f)  ",,,,,,,,
1719,57874,57878,B-10,Fall,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,Start,Mhuerten,2025-04-25T16:57:29.576+0200,-399266,,,
1720,57878,57928,no_annotation_145, 9  Kursorische Zusammenfassung des Sachverhalts  ,,,,,,,,
1721,57928,57949,CATMA_A0FE8826-E5A7-48AE-9C71-FE6EDA99E666,Ende der 1970er Jahre,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,Meldung,Mhuerten,2025-07-10T17:41:53.169+0200,-4884623,,,
1722,57949,58033,no_annotation_146," wurde im Ordinariat bekannt, dass der körperlich und  geistig schwer angeschlagene ",,,,,,,,
1723,58033,58042,CATMA_67C2FCE4-037F-41BA-8987-60555A00210D,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-07-10T17:44:33.308+0200,-7143428,,,
1724,58042,58061,no_annotation_147,zunächst gegenüber ,,,,,,,,
1725,58061,58077,CATMA_5836DD15-6AAD-4DA7-8252-C38E8D200B5D,(volljährigen)  ,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-07-10T17:44:44.553+0200,-725551,,,
1726,58077,58083,CATMA_5836DD15-6AAD-4DA7-8252-C38E8D200B5D,Frauen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-07-10T17:44:44.553+0200,-725551,,,
1727,58077,58083,CATMA_1A3F73AD-0114-4F22-A7D5-FF244F7982D9,Frauen,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-07-10T17:45:10.228+0200,-13288961,,,
1728,58083,58110,no_annotation_148, und später auch gegenüber ,,,,,,,,
1729,58110,58125,CATMA_42A3474B-3EAD-42BD-857A-BCB8F3657E50,minderjährigen ,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-07-10T17:45:25.927+0200,-14472051,,,
1730,58125,58133,CATMA_42A3474B-3EAD-42BD-857A-BCB8F3657E50,Mädchen ,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-07-10T17:45:25.927+0200,-14472051,,,
1731,58125,58133,CATMA_3260FB59-6AD9-4EF2-95AF-1797434FF203,Mädchen ,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-07-10T17:45:48.528+0200,-13288961,,,
1732,58133,58137,CATMA_42A3474B-3EAD-42BD-857A-BCB8F3657E50,und ,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-07-10T17:45:25.927+0200,-14472051,,,
1733,58137,58143,CATMA_6C7C7736-BA15-489B-8061-FCF1004602DC,Jungen,CATMA_491C1421-1813-476C-80A9-E461CCA24A21,männlich,Mhuerten,2025-07-10T17:45:56.141+0200,-9889053,,,
1734,58137,58143,CATMA_42A3474B-3EAD-42BD-857A-BCB8F3657E50,Jungen,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-07-10T17:45:25.927+0200,-14472051,,,
1735,58143,58144,CATMA_6C7C7736-BA15-489B-8061-FCF1004602DC, ,CATMA_491C1421-1813-476C-80A9-E461CCA24A21,männlich,Mhuerten,2025-07-10T17:45:56.141+0200,-9889053,,,
1736,58144,58171,no_annotation_149,se- xuell übergriffig wurde,,,,,,,,
1737,58171,58172,CATMA_0A3D43AE-C403-4033-913A-DF4EADBF7231,.,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-07-10T17:48:14.405+0200,-2587561,,,
1738,58172,58195,CATMA_30599D70-FEE2-4656-AEF4-E59F5EAD03BE," In der Pfarrei wurde, ",CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T17:47:38.348+0200,-157253,,,
1739,58172,58195,CATMA_0A3D43AE-C403-4033-913A-DF4EADBF7231," In der Pfarrei wurde, ",CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-07-10T17:48:14.405+0200,-2587561,,,
1740,58195,58245,CATMA_30599D70-FEE2-4656-AEF4-E59F5EAD03BE,"soweit ersichtlich, zunächst  nichts unternommen. ",CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T17:47:38.348+0200,-157253,,,
1741,58195,58245,CATMA_0A3D43AE-C403-4033-913A-DF4EADBF7231,"soweit ersichtlich, zunächst  nichts unternommen. ",CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-07-10T17:48:14.405+0200,-2587561,,,
1742,58245,58291,CATMA_30599D70-FEE2-4656-AEF4-E59F5EAD03BE,  Nach Abstimmung zwischen Generalvikar Josef ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T17:47:38.348+0200,-157253,,,
1743,58291,58332,CATMA_30599D70-FEE2-4656-AEF4-E59F5EAD03BE,Michaeler und Bischof Jo- seph Gargitter ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T17:47:38.348+0200,-157253,,,
1744,58332,58386,CATMA_44629151-C5ED-4527-94F2-310F2E40BA10,"sollte der Priester angewiesen werden, sich stationär ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-10T17:48:02.186+0200,-9403721,,,
1745,58332,58386,CATMA_30599D70-FEE2-4656-AEF4-E59F5EAD03BE,"sollte der Priester angewiesen werden, sich stationär ",CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T17:47:38.348+0200,-157253,,,
1746,58386,58483,CATMA_44629151-C5ED-4527-94F2-310F2E40BA10,behan- deln zu lassen. Nach der Behandlung sollte sodann über die weiteren Schritte  entschieden ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-10T17:48:02.186+0200,-9403721,,,
1747,58386,58483,CATMA_30599D70-FEE2-4656-AEF4-E59F5EAD03BE,behan- deln zu lassen. Nach der Behandlung sollte sodann über die weiteren Schritte  entschieden ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T17:47:38.348+0200,-157253,,,
1748,58483,58576,CATMA_44629151-C5ED-4527-94F2-310F2E40BA10,"werden. Als der Zustand des Priesters sich jedoch rapide ver- schlechterte, wurde er in eine ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-10T17:48:02.186+0200,-9403721,,,
1749,58483,58576,CATMA_30599D70-FEE2-4656-AEF4-E59F5EAD03BE,"werden. Als der Zustand des Priesters sich jedoch rapide ver- schlechterte, wurde er in eine ",CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T17:47:38.348+0200,-157253,,,
1750,58576,58604,CATMA_44629151-C5ED-4527-94F2-310F2E40BA10,Klinik im Ausland verbracht.,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-10T17:48:02.186+0200,-9403721,,,
1751,58576,58604,CATMA_30599D70-FEE2-4656-AEF4-E59F5EAD03BE,Klinik im Ausland verbracht.,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T17:47:38.348+0200,-157253,,,
1752,58604,58703,no_annotation_150," Kurz nach der Ein- lieferung teilte der behandelnde Arzt mit, dass die „sexuellen Vergehen“ eine  ",,,,,,,,
1753,58703,58759,CATMA_F729C708-CE66-40D7-91A4-D2F5AE874D26,Folge des Kontrollverlustes und der Intelligenzminderung,CATMA_B9C42C77-32E3-4E40-9725-60C636A754AF,Dummheit,Mhuerten,2025-07-10T17:48:38.292+0200,-7752464,,,
1754,58759,59530,no_annotation_151," des Priesters seien  und er aufgrund seines gesundheitlichen Zustandes „heuer [nicht mehr] ein- satzfähig“ sein werde. Kurze Zeit später floh der Pfarrer aus der Klinik in seine  frühere Pfarrei und unternahm weitere Versuche, dorthin zurückzukehren.  Die Dokumentation in der Personalakte endet, ohne dass ersichtlich ist, wie  mit dem Priester weiter verfahren wurde.  Bewertung der Berichterstatter basierend auf Aktenlektüre sowie Zeitzeu- gen- und Betroffenenbefragungen  Bischof Joseph Gargitter war über die gegen den Priester erhobenen Vor- würfe informiert und in die Behandlung des Falles eingebunden. Unter seiner  Verantwortung wurde zwar sichergestellt, dass der Priester aus der Seel- sorge entfernt und in eine Klinik eingewiesen wurde. Allerdings konnte ",,,,,,,,
1755,59530,59536,,"der  
",CATMA_F652635C-A0CC-4F61-A2B4-D163F685F0FF,End,Mhuerten,2025-07-10T16:21:49.138+0200,-9667700,,,
1756,59536,59622,no_annotation_152,"
#######################

Seite 490

Westpfahl   Spilker   Wastl  München  - 479 -    ",,,,,,,,
1757,59622,59625,B-7,In ,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,Start,Mhuerten,2025-07-10T17:49:30.197+0200,-399266,,,
1758,59625,59664,no_annotation_153,der Gesamtschau der Akten ergeben sich ,,,,,,,,
1759,59664,59683,CATMA_6207282A-602D-483D-855D-14D4DB0F64F7,Missbrauchsvorwürfe,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-11T10:27:34.505+0200,-13101205,Macht- und Abhängigkeitsverhältnis,,
1760,59664,59683,CATMA_00AA3197-07D8-47CD-BCDD-6BB0FD663773,Missbrauchsvorwürfe,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,Missbrauch,Mhuerten,2025-07-11T10:28:10.011+0200,-13239067,,,
1761,59683,59733,no_annotation_154," in sieben  seiner zehn Einsatzorte, die sich auf ",,,,,,,,
